time,ids,ids_mode,satellite_id,source_ip,target_ip,target_port,ground_truth,detected,action,score,detail
205.1000000000124,S-IDS,signature,1029,250.133.47.252,134.85.4.127,22,benign,0,benign_allowed,,None
205.1500000000124,S-IDS,signature,762,107.75.44.116,182.214.226.210,22,benign,0,benign_allowed,,None
205.1500000000124,S-IDS,signature,794,110.56.30.153,102.98.248.96,22,benign,0,benign_allowed,,None
205.1500000000124,S-IDS,signature,893,197.81.122.184,46.96.250.224,22,benign,0,benign_allowed,,None
205.1500000000124,S-IDS,signature,899,166.54.5.39,55.222.253.170,22,benign,0,benign_allowed,,None
205.25000000001242,S-IDS,signature,505,125.159.57.64,14.170.66.251,22,benign,0,benign_allowed,,None
208.2500000000131,S-IDS,signature,900,1.92.42.173,125.156.175.238,22,malicious,0,malicious_executed,,None
208.2500000000131,S-IDS,signature,1068,18.84.239.174,81.204.169.167,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
208.35000000001313,S-IDS,signature,200,14.143.216.224,57.203.40.201,22,malicious,0,malicious_executed,,None
208.35000000001313,S-IDS,signature,35,208.0.168.9,24.20.208.96,22,malicious,0,malicious_executed,,None
208.40000000001314,S-IDS,signature,333,195.61.47.221,99.95.207.180,22,malicious,1,malicious_blocked,,'1\xc0Ph//sh'
208.40000000001314,S-IDS,signature,199,246.50.108.179,164.26.49.75,22,malicious,0,malicious_executed,,None
208.45000000001315,S-IDS,signature,1003,181.169.127.91,236.239.200.205,22,malicious,0,malicious_executed,,None
213.1000000000142,S-IDS,signature,1133,10.144.36.32,129.229.82.204,22,benign,0,benign_allowed,,None
213.15000000001422,S-IDS,signature,1167,85.85.225.134,152.210.52.91,22,benign,0,benign_allowed,,None
213.20000000001423,S-IDS,signature,199,81.51.97.160,164.26.49.75,22,benign,0,benign_allowed,,None
213.25000000001424,S-IDS,signature,268,0.45.144.51,237.27.177.42,22,benign,0,benign_allowed,,None
213.30000000001425,S-IDS,signature,1067,115.169.97.27,186.21.12.247,22,benign,0,benign_allowed,,None
213.35000000001426,S-IDS,signature,35,221.181.48.112,24.20.208.96,22,benign,0,benign_allowed,,None
213.40000000001427,S-IDS,signature,807,55.93.190.236,120.251.55.238,22,benign,0,benign_allowed,,None
213.5000000000143,S-IDS,signature,1002,141.216.48.172,113.15.236.132,22,benign,0,benign_allowed,,None
213.5000000000143,S-IDS,signature,3,103.177.44.239,108.230.100.33,22,benign,0,benign_allowed,,None
213.5000000000143,S-IDS,signature,164,234.28.223.163,24.41.0.220,22,benign,0,benign_allowed,,None
213.9000000000144,S-IDS,signature,1062,216.209.155.112,240.18.18.221,22,malicious,0,malicious_executed,,None
