Time,Current_Generated_Packets_Number,Current_Arrived_Packets_Number,Current_Lost_Packets_Number,Current_Generated_Packets_Byte,Current_Arrived_Packets_Byte,Current_Lost_Packets_Byte,Current_Latency,Current_Covered_Users_Number,Current_Operational_Satellite_Number,Current_Hop_Count,Current_Load_Deviation,Total_Generated_Packets_Number,Total_Arrived_Packets_Number,Total_Lost_Packets_Number,Total_Generated_Packets_Byte,Total_Arrived_Packets_Byte,Total_Lost_Packets_Byte,Total_Latency,Total_Covered_Users_Number,Total_Operational_Satellite_Number,Total_Hop_Count,Total_Load_Deviation
20,490.0,384.5,13.5,611050.0,480200.0,16600.0,185.00033981186743,994.0,1320.0,15.934980494148245,1.4170437253300445,10780.0,6457.0,259.0,13461600.0,8058300.0,321100.0,165.84575479305266,994.0,1320.0,86062.0,1.4137293399086583
21,253.0,360.0,13.5,315200.0,448400.0,16600.0,183.3903682818178,994.0,1320.0,15.531944444444445,1.4091374983967808,10780.0,6896.0,274.0,13461600.0,8606400.0,340000.0,166.8856636842252,994.0,1320.0,92871.0,1.4045456568849033
22,490.0,387.0,18.5,615000.0,481700.0,23400.0,192.12867450096206,994.0,1320.0,15.555555555555555,1.402447583015074,11760.0,7232.0,296.0,14691600.0,9023000.0,367900.0,168.65694109650283,994.0,1320.0,98103.0,1.4003495091452445
23,490.0,367.5,17.0,615000.0,460450.0,21950.0,189.63823659906024,994.0,1320.0,15.47891156462585,1.4001906717896895,11760.0,7631.0,308.0,14691600.0,9527300.0,383900.0,169.08955946096145,994.0,1320.0,104248.0,1.4000318344341343
24,490.0,353.0,7.5,610700.0,444450.0,10000.0,173.50311697624463,994.0,1320.0,15.825779036827196,1.401641645665077,12740.0,7938.0,311.0,15913000.0,9911900.0,387900.0,169.08051884038613,994.0,1320.0,109276.0,1.4032514568960197
25,490.0,367.0,9.5,610700.0,458300.0,12250.0,183.186504110505,994.0,1320.0,16.53814713896458,1.3991718899656076,12740.0,8365.0,327.0,15913000.0,10443900.0,408400.0,170.31079730278174,994.0,1320.0,116387.0,1.3950923230351955
26,350.0,392.5,12.5,435350.0,492100.0,15900.0,186.39969847228315,994.0,1320.0,16.286624203821656,1.394737688489325,13440.0,8723.0,336.0,16783700.0,10896100.0,419700.0,170.6290932417365,994.0,1320.0,122061.0,1.3943830539434545
27,490.0,357.0,11.5,610050.0,449450.0,14000.0,182.7621699218151,994.0,1320.0,15.84873949579832,1.3936133636114327,13720.0,9079.0,350.0,17133100.0,11342800.0,436400.0,171.28403535774262,994.0,1320.0,127703.0,1.3928436732794112
28,140.0,379.5,12.5,174700.0,475500.0,15000.0,182.53074076109567,994.0,1320.0,15.740447957839262,1.3990329703511288,13720.0,9482.0,361.0,17133100.0,11847100.0,449700.0,171.57706557285286,994.0,1320.0,134008.0,1.4052222674228465
29,490.0,358.0,11.5,609600.0,447000.0,14100.0,180.7200458321765,994.0,1320.0,15.562849162011172,1.407619455473076,14700.0,9795.0,373.0,18352300.0,12236800.0,464600.0,171.96983509619747,994.0,1320.0,138846.0,1.410016643523306
30,490.0,323.0,18.5,609600.0,401850.0,23400.0,201.5313856792165,994.0,1320.0,15.756965944272446,1.4171423268919776,14700.0,10128.0,398.0,18352300.0,12650800.0,496500.0,173.52070994228527,994.0,1320.0,144187.0,1.4242680102606495
31,265.5,353.5,19.0,330600.0,440950.0,23850.0,195.35100883125642,994.0,1320.0,15.398868458274398,1.4242015758163467,15231.0,10502.0,411.0,19013500.0,13118700.0,512300.0,173.56600245921572,994.0,1320.0,149733.0,1.4241351413720436
32,490.0,400.0,19.5,614100.0,498400.0,25100.0,190.93240436607027,994.0,1320.0,15.535,1.4244524883655185,15680.0,10929.0,437.0,19580500.0,13648700.0,546700.0,174.8011970917283,994.0,1320.0,156632.0,1.4247698353589935
33,224.5,387.5,22.0,283500.0,480050.0,28100.0,198.6772201176958,994.0,1320.0,15.748387096774193,1.4253846984129697,15680.0,11277.0,455.0,19580500.0,14078800.0,568500.0,175.31899319074418,994.0,1320.0,161938.0,1.4259995614669458
34,313.5,339.5,18.0,394600.0,423350.0,21950.0,193.6639123117368,994.0,1320.0,15.458026509572901,1.4216942726563566,16307.0,11608.0,473.0,20369700.0,14495400.0,590600.0,175.91756505649144,994.0,1320.0,167128.0,1.4173889838457674
35,490.0,394.0,20.0,615750.0,494850.0,24250.0,197.56811117647248,994.0,1320.0,16.017766497461928,1.4148488802605739,16660.0,12065.0,495.0,20812000.0,15068500.0,617000.0,176.78573440827464,994.0,1320.0,174560.0,1.4123087766753806
36,185.5,406.0,19.5,232300.0,507200.0,23700.0,192.3139182844273,994.0,1320.0,15.501231527093596,1.4127593873021875,16678.0,12421.0,512.0,20834300.0,15511100.0,638000.0,177.008090769335,994.0,1320.0,179747.0,1.4132099979289947
37,490.0,345.5,16.5,616450.0,430550.0,19800.0,191.73710756941574,994.0,1320.0,15.51808972503618,1.4133423269124628,17640.0,12756.0,528.0,22044900.0,15929600.0,656600.0,177.60060900693935,994.0,1320.0,185283.0,1.4134746558959308
38,481.0,362.0,20.0,605300.0,453050.0,24200.0,201.4598497080958,994.0,1320.0,16.21685082872928,1.4121112513532479,17640.0,13145.0,552.0,22044900.0,16417200.0,686400.0,178.37197657127783,994.0,1320.0,191488.0,1.4107478468105648
39,490.0,368.0,22.0,614850.0,461950.0,27200.0,205.85107265252904,994.0,1320.0,16.23641304347826,1.4108010801013617,18620.0,13492.0,572.0,23274600.0,16853500.0,711000.0,179.16740093267575,994.0,1320.0,197233.0,1.4108543133921585
40,490.0,350.0,29.5,614850.0,439100.0,37000.0,226.6078871031744,994.0,1320.0,16.535714285714285,1.4167154488648421,18620.0,13845.0,611.0,23274600.0,17295400.0,760400.0,180.9045620785901,994.0,1320.0,203063.0,1.4225765843375258
41,207.0,368.0,26.0,259050.0,461200.0,33150.0,213.28184814112353,994.0,1320.0,16.25,1.4287663814273053,19034.0,14233.0,624.0,23792700.0,17781300.0,777300.0,180.94359882012594,994.0,1320.0,209243.0,1.4349561785170848
42,490.0,350.5,12.5,612800.0,436600.0,16250.0,184.92062090098548,993.0,1320.0,16.0527817403709,1.428810606417682,19600.0,14546.0,636.0,24500200.0,18168600.0,792900.0,181.09660915440753,992.0,1320.0,214316.0,1.4226650343182792
43,309.0,314.5,20.0,386500.0,392600.0,25650.0,207.65473081508264,992.0,1320.0,16.114467408585057,1.4186526979522744,19652.0,14862.0,664.0,24565700.0,18566500.0,828600.0,182.09455510665336,992.0,1320.0,219379.0,1.41464036158627
44,490.0,329.0,28.0,612500.0,412700.0,35600.0,222.82213436461572,992.0,1320.0,15.846504559270517,1.4140491479005803,20580.0,15204.0,692.0,25725200.0,18994000.0,864100.0,182.9707929113332,992.0,1320.0,224743.0,1.4134579342148907
45,464.0,341.0,26.0,579750.0,426850.0,32800.0,213.0639208686172,992.0,1320.0,15.337243401759531,1.4142377307408065,20580.0,15544.0,716.0,25725200.0,19420200.0,894200.0,183.49255722653547,992.0,1320.0,229839.0,1.4150175272667225
46,0.0,319.5,25.5,0.0,399250.0,32150.0,214.7879349186963,992.0,1320.0,15.347417840375586,1.4127798143242591,20580.0,15843.0,743.0,25725200.0,19792500.0,928400.0,184.29442898905415,992.0,1320.0,234550.0,1.410542101381796
47,490.0,343.0,20.0,616650.0,429450.0,25150.0,199.17265639437457,992.0,1320.0,15.543731778425656,1.406813431404955,21560.0,16230.0,756.0,26958500.0,20279100.0,944500.0,184.16274161343392,992.0,1320.0,240502.0,1.4030847614281141
48,490.0,357.5,22.5,616650.0,448150.0,28000.0,199.1832233780497,992.0,1320.0,15.227972027972028,1.403596137063346,21560.0,16558.0,788.0,26958500.0,20688800.0,984400.0,184.946768648667,992.0,1320.0,245438.0,1.404107512698578
49,0.0,350.5,21.0,0.0,435850.0,25850.0,196.45623699013947,992.0,1320.0,15.186875891583453,1.4040570027554007,21560.0,16931.0,798.0,26958500.0,21150800.0,996200.0,184.67794647918458,992.0,1320.0,251148.0,1.4040064928122236
50,490.0,341.5,24.0,616100.0,425850.0,29750.0,207.43441116694265,992.0,1320.0,15.374816983894583,1.403138063226732,22540.0,17241.0,836.0,28190700.0,21540500.0,1043900.0,185.8561267656586,992.0,1320.0,255939.0,1.4022696336412408
