time,ids,ids_mode,satellite_id,source_ip,target_ip,target_port,ground_truth,detected,action,score,detail
220.950000000016,HR-IDS,heuristic,1062,246.43.184.30,25.31.208.153,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
220.950000000016,HR-IDS,heuristic,1199,116.230.32.244,227.243.56.178,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
220.950000000016,HR-IDS,heuristic,299,129.207.26.11,3.161.255.214,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
220.950000000016,HR-IDS,heuristic,707,215.73.167.218,246.29.120.47,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
220.950000000016,HR-IDS,heuristic,164,238.73.122.19,20.155.124.65,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
222.95000000001644,HR-IDS,heuristic,862,86.22.95.16,12.133.173.84,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
223.1500000000165,HR-IDS,heuristic,729,48.194.165.107,52.33.178.115,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
223.1500000000165,HR-IDS,heuristic,408,255.26.216.123,6.138.120.65,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
223.1500000000165,HR-IDS,heuristic,893,13.215.183.98,27.154.44.121,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
225.95000000001713,HR-IDS,heuristic,199,173.235.222.119,75.107.141.110,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
225.95000000001713,HR-IDS,heuristic,268,161.203.8.58,221.87.220.131,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
225.95000000001713,HR-IDS,heuristic,1134,147.149.184.237,127.197.192.202,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
225.95000000001713,HR-IDS,heuristic,200,26.174.30.154,154.115.184.78,22,malicious,0,malicious_executed,0,"{'matched_reasons': [], 'base_code': None}"
