time,ids,ids_mode,satellite_id,source_ip,target_ip,target_port,ground_truth,detected,action,score,detail
345.80000000004435,DL-IDS,dl,996,135.254.235.238,248.50.222.23,22,malicious,1,malicious_blocked,0.9620305895805359,'dl_score'
345.85000000004436,DL-IDS,dl,1029,115.5.219.194,101.35.42.255,22,malicious,1,malicious_blocked,0.9601569175720215,'dl_score'
345.9500000000444,DL-IDS,dl,1067,20.210.108.114,99.196.194.117,22,malicious,1,malicious_blocked,0.9855155944824219,'dl_score'
345.9500000000444,DL-IDS,dl,806,171.78.89.24,188.58.18.180,22,malicious,1,malicious_blocked,0.9675366878509521,'dl_score'
346.0500000000444,DL-IDS,dl,894,209.94.199.236,87.231.218.159,22,benign,0,benign_allowed,0.008651381358504295,'dl_score'
346.20000000004444,DL-IDS,dl,373,35.37.223.115,133.155.227.173,22,benign,0,benign_allowed,0.015535032376646996,'dl_score'
346.25000000004445,DL-IDS,dl,472,198.219.241.149,205.196.52.57,22,benign,0,benign_allowed,0.008992832154035568,'dl_score'
346.4000000000445,DL-IDS,dl,1191,78.38.113.215,173.239.166.88,22,malicious,1,malicious_blocked,0.9620305895805359,'dl_score'
346.4500000000445,DL-IDS,dl,1165,49.238.51.191,186.3.114.170,22,malicious,1,malicious_blocked,0.9677490592002869,'dl_score'
346.5500000000445,DL-IDS,dl,761,252.219.173.168,133.143.151.46,22,malicious,1,malicious_blocked,0.9996196627616882,'dl_score'
346.75000000004457,DL-IDS,dl,828,83.93.49.98,246.166.84.173,22,malicious,1,malicious_blocked,0.9996475577354431,'dl_score'
346.8000000000446,DL-IDS,dl,828,38.36.241.36,246.166.84.173,22,benign,0,benign_allowed,0.008458326570689678,'dl_score'
346.8500000000446,DL-IDS,dl,869,0.130.5.152,227.188.140.117,22,malicious,1,malicious_blocked,0.9749146699905396,'dl_score'
346.9500000000446,DL-IDS,dl,1002,84.42.127.218,22.234.200.129,22,malicious,1,malicious_blocked,0.9996338486671448,'dl_score'
347.05000000004463,DL-IDS,dl,1166,169.130.2.43,193.60.115.9,22,malicious,1,malicious_blocked,0.999632716178894,'dl_score'
347.10000000004464,DL-IDS,dl,32,167.243.121.102,87.64.132.88,22,malicious,1,malicious_blocked,0.9601569175720215,'dl_score'
347.15000000004466,DL-IDS,dl,570,16.242.15.142,114.157.202.141,22,malicious,1,malicious_blocked,0.9605304002761841,'dl_score'
347.20000000004467,DL-IDS,dl,570,164.113.50.84,114.157.202.141,22,benign,0,benign_allowed,0.008992832154035568,'dl_score'
347.2500000000447,DL-IDS,dl,332,222.128.87.137,118.1.23.251,22,malicious,0,malicious_executed,0.899495005607605,'dl_score'
347.3000000000447,DL-IDS,dl,231,205.100.242.103,139.11.111.82,22,malicious,1,malicious_blocked,0.907730221748352,'dl_score'
347.3500000000447,DL-IDS,dl,440,225.151.240.144,115.134.19.38,22,benign,0,benign_allowed,0.006933402735739946,'dl_score'
349.25000000004513,DL-IDS,dl,761,204.183.2.174,133.143.151.46,22,benign,0,benign_allowed,0.015713701024651527,'dl_score'
349.80000000004526,DL-IDS,dl,1165,44.48.235.65,186.3.114.170,22,benign,0,benign_allowed,0.010213569737970829,'dl_score'
349.85000000004527,DL-IDS,dl,1165,136.86.116.86,186.3.114.170,22,benign,0,benign_allowed,0.014279510825872421,'dl_score'
