Time,Current_Generated_Packets_Number,Current_Arrived_Packets_Number,Current_Lost_Packets_Number,Current_Generated_Packets_Byte,Current_Arrived_Packets_Byte,Current_Lost_Packets_Byte,Current_Latency,Current_Covered_Users_Number,Current_Operational_Satellite_Number,Current_Hop_Count,Current_Load_Deviation,Total_Generated_Packets_Number,Total_Arrived_Packets_Number,Total_Lost_Packets_Number,Total_Generated_Packets_Byte,Total_Arrived_Packets_Byte,Total_Lost_Packets_Byte,Total_Latency,Total_Covered_Users_Number,Total_Operational_Satellite_Number,Total_Hop_Count,Total_Load_Deviation
19,834.0,506.0,0.0,10252362.0,6220258.0,0.0,567.1588085788076,1000.0,1584.0,16.645256916996047,1.4914502669151855,14000.0,5612.0,1112.0,172102000.0,68988316.0,13669816.0,604.1744711018436,1000.0,1584.0,81412.0,1.486278141356545
20,500.0,527.0,0.0,6146500.0,6478411.0,0.0,613.9538261015355,1000.0,1584.0,19.561669829222012,1.4895449452810778,14000.0,6036.0,1112.0,172102000.0,74200548.0,13669816.0,608.8595237813619,1000.0,1584.0,90828.0,1.492811749205611
21,0.0,212.0,0.0,0.0,2606116.0,0.0,683.157387500876,1000.0,1584.0,22.20754716981132,1.492811749205611,14000.0,6036.0,1112.0,172102000.0,74200548.0,13669816.0,608.8595237813619,1000.0,1584.0,90828.0,1.492811749205611
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1584.0,0.0,1.492811749205611,14000.0,6036.0,1112.0,172102000.0,74200548.0,13669816.0,608.8595237813619,1000.0,1584.0,90828.0,1.492811749205611
23,498.0,186.5,0.0,6121914.0,2292644.5,0.0,639.2667392497278,1000.0,1584.0,20.249329758713138,1.492811749205611,14996.0,6409.0,1112.0,184345828.0,78785837.0,13669816.0,610.3675534808306,1000.0,1584.0,98381.0,1.492811749205611
24,530.0,372.0,0.0,6515290.0,4572996.0,0.0,635.5228128098252,1000.0,1584.0,20.963709677419356,1.5023829428978703,15060.0,6780.0,1112.0,185132580.0,83346540.0,13669816.0,611.373143527583,1000.0,1584.0,106425.0,1.5119541365901297
25,424.5,399.0,0.0,5218378.5,4904907.0,0.0,651.5688187700913,1000.0,1584.0,22.045112781954888,1.5119541365901297,15845.0,7207.0,1112.0,194782585.0,88595651.0,13669816.0,614.319784482252,1000.0,1584.0,115973.0,1.5119541365901297
26,470.0,406.5,0.0,5777710.0,4997104.5,0.0,642.4462555969671,1000.0,1584.0,21.382533825338253,1.5068612308448244,16000.0,7593.0,1112.0,196688000.0,93340749.0,13669816.0,614.2752044250462,1000.0,1584.0,123809.0,1.5017683250995189
27,269.0,391.0,0.0,3306817.0,4806563.0,0.0,619.1986054932581,1000.0,1584.0,20.69693094629156,1.498859075684471,16383.0,7989.0,1112.0,201396219.0,98208777.0,13669816.0,614.7389953415662,1000.0,1584.0,132158.0,1.495949826269423
28,500.0,382.0,0.0,6146500.0,4695926.0,0.0,622.5165566958092,1000.0,1584.0,20.715968586387433,1.5002918974104587,17000.0,8357.0,1112.0,208981000.0,102732601.0,13669816.0,614.9401524802649,1000.0,1584.0,139636.0,1.5046339685514944
29,308.5,184.0,0.0,3792390.5,2261912.0,0.0,619.914965304438,1000.0,1584.0,20.320652173913043,1.5009270150080953,17000.0,8357.0,1112.0,208981000.0,102732601.0,13669816.0,614.9401524802649,1000.0,1584.0,139636.0,1.4972200614646962
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1584.0,0.0,1.4972200614646962,17000.0,8357.0,1112.0,208981000.0,102732601.0,13669816.0,614.9401524802649,1000.0,1584.0,139636.0,1.4972200614646962
31,32.5,208.0,0.0,399522.5,2556944.0,0.0,621.8913265172067,1000.0,1584.0,19.76201923076923,1.4972200614646962,17065.0,8773.0,1112.0,209780045.0,107846489.0,13669816.0,615.2326854493464,1000.0,1584.0,147857.0,1.4972200614646962
32,374.0,378.5,0.0,4597582.0,4652900.5,0.0,605.5153906650798,1000.0,1584.0,19.807133421400263,1.4972200614646962,17748.0,9114.0,1112.0,218176164.0,112038402.0,13669816.0,614.2424657313808,1000.0,1584.0,154630.0,1.4972200614646962
33,467.5,372.5,0.0,5746977.5,4579142.5,0.0,612.3649514855475,1000.0,1584.0,20.488590604026847,1.4865510076658623,18000.0,9518.0,1112.0,221274000.0,117004774.0,13669816.0,615.0317012722038,1000.0,1584.0,163121.0,1.4758819538670285
34,389.5,399.0,0.0,4788123.5,4904907.0,0.0,621.8030107693249,1000.0,1584.0,20.761904761904763,1.4758819538670285,18527.0,9912.0,1112.0,227752411.0,121848216.0,13669816.0,614.7897548224809,1000.0,1584.0,171198.0,1.4758819538670285
35,500.0,381.5,0.0,6146500.0,4689779.5,0.0,621.7974122825094,1000.0,1584.0,20.56356487549148,1.4690682715931787,19000.0,10281.0,1112.0,233567000.0,126384333.0,13669816.0,615.4848073461852,1000.0,1584.0,178811.0,1.4622545893193288
36,236.5,184.5,0.0,2907294.5,2268058.5,0.0,636.2497369432489,1000.0,1584.0,20.631436314363143,1.4669351859553608,19000.0,10281.0,1112.0,233567000.0,126384333.0,13669816.0,615.4848073461852,1000.0,1584.0,178811.0,1.4716157825913927
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1584.0,0.0,1.4716157825913927,19000.0,10281.0,1112.0,233567000.0,126384333.0,13669816.0,615.4848073461852,1000.0,1584.0,178811.0,1.4716157825913927
38,134.0,203.5,0.0,1647262.0,2501625.5,0.0,599.1970318496781,1000.0,1584.0,19.513513513513512,1.4716157825913927,19268.0,10688.0,1112.0,236861524.0,131387584.0,13669816.0,614.9230171235516,1000.0,1584.0,186753.0,1.4716157825913927
39,500.0,394.0,0.0,6146500.0,4843442.0,0.0,621.0465153330483,1000.0,1584.0,20.477157360406093,1.469804837501945,20000.0,11069.0,1112.0,245860000.0,136071217.0,13669816.0,615.8445993085564,1000.0,1584.0,194947.0,1.4679938924124973
