Time,Current_Generated_Packets_Number,Current_Arrived_Packets_Number,Current_Lost_Packets_Number,Current_Generated_Packets_Byte,Current_Arrived_Packets_Byte,Current_Lost_Packets_Byte,Current_Latency,Current_Covered_Users_Number,Current_Operational_Satellite_Number,Current_Hop_Count,Current_Load_Deviation,Total_Generated_Packets_Number,Total_Arrived_Packets_Number,Total_Lost_Packets_Number,Total_Generated_Packets_Byte,Total_Arrived_Packets_Byte,Total_Lost_Packets_Byte,Total_Latency,Total_Covered_Users_Number,Total_Operational_Satellite_Number,Total_Hop_Count,Total_Load_Deviation
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.5,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0
5,23.5,18.0,0.0,28200.0,21600.0,0.0,74.97669206698123,200.0,400.0,8.0,0.0,47.0,36.0,0.0,56400.0,43200.0,0.0,74.97669206698123,200.0,400.0,288.0,0.0
6,74.0,74.0,0.0,88800.0,88800.0,0.0,76.46421710773734,200.0,400.0,8.162162162162161,0.9825,148.0,148.0,0.0,177600.0,177600.0,0.0,76.46421710773737,200.0,400.0,1208.0,1.965
7,104.5,99.5,0.0,125400.0,119400.0,0.0,77.31748768524183,200.0,400.0,8.256281407035177,1.9675,256.0,235.0,0.0,307200.0,282000.0,0.0,76.95889771818915,200.0,400.0,1931.0,1.97
8,100.0,100.0,0.0,120000.0,120000.0,0.0,77.25463207805697,200.0,400.0,8.25,1.9775,348.0,348.0,0.0,417600.0,417600.0,0.0,76.91847858493252,200.0,400.0,2858.0,1.9849999999999999
9,91.0,101.5,0.0,109200.0,121800.0,0.0,77.89613410770542,200.0,400.0,8.320197044334975,0.9924999999999999,438.0,438.0,0.0,525600.0,525600.0,0.0,77.39327896721154,200.0,400.0,3620.0,0.0
