event_type,simulation_time,message_id,pair_id,direction,source_user_id,target_user_id,source_access_satellite_id,target_access_satellite_id,delay_ms,hop_count,path_length,path_satellite_ids,note
arrival,27.400,case3-158-58-11,58,B_to_A,158,58,,353,60.822,7,9,79 54 29 4 379 354 353,
arrival,27.400,case3-155-55-11,55,B_to_A,155,55,,234,78.181,8,10,383 358 333 308 283 258 233 234,
arrival,27.400,case3-157-57-11,57,B_to_A,157,57,,234,78.397,8,10,383 358 333 308 283 258 233 234,
arrival,27.400,case3-3-103-11,3,A_to_B,3,103,,383,185.339,22,24,234 233 208 207 182 181 156 155 130 129 104 103 78 79 54 55 30 31 6 7 382 383,
arrival,27.400,case3-55-155-11,55,A_to_B,55,155,,383,185.725,22,24,234 233 208 207 182 181 156 155 130 129 104 103 78 79 54 55 30 31 6 7 382 383,
generate,27.550,case3-9-109-11,9,A_to_B,9,109,234,383,,,,,
generate,27.550,case3-10-110-11,10,A_to_B,10,110,353,79,,,,,
generate,27.550,case3-11-111-11,11,A_to_B,11,111,234,383,,,,,
generate,27.550,case3-12-112-11,12,A_to_B,12,112,234,359,,,,,
generate,27.550,case3-13-113-11,13,A_to_B,13,113,234,383,,,,,
generate,27.550,case3-59-159-11,59,A_to_B,59,159,234,383,,,,,
generate,27.550,case3-60-160-11,60,A_to_B,60,160,234,359,,,,,
generate,27.550,case3-61-161-11,61,A_to_B,61,161,234,383,,,,,
generate,27.550,case3-62-162-11,62,A_to_B,62,162,353,383,,,,,
generate,27.550,case3-63-163-11,63,A_to_B,63,163,234,383,,,,,
generate,27.550,case3-109-9-11,9,B_to_A,109,9,383,234,,,,,
generate,27.550,case3-110-10-11,10,B_to_A,110,10,79,353,,,,,
generate,27.550,case3-111-11-11,11,B_to_A,111,11,383,234,,,,,
generate,27.550,case3-112-12-11,12,B_to_A,112,12,359,234,,,,,
generate,27.550,case3-113-13-11,13,B_to_A,113,13,383,234,,,,,
arrival,27.550,case3-12-112-11,12,A_to_B,12,112,,359,64.486,6,8,234 259 284 309 334 359,
arrival,27.550,case3-60-160-11,60,A_to_B,60,160,,359,64.227,6,8,234 259 284 309 334 359,
arrival,27.550,case3-112-12-11,12,B_to_A,112,12,,234,64.478,6,8,359 334 309 284 259 234,
arrival,27.550,case3-10-110-11,10,A_to_B,10,110,,79,66.112,7,9,353 378 3 28 53 78 79,
arrival,27.600,case3-62-162-11,62,A_to_B,62,162,,383,61.669,7,9,353 354 355 356 357 382 383,
arrival,27.600,case3-9-109-11,9,A_to_B,9,109,,383,83.767,8,10,234 259 284 309 334 359 384 383,
arrival,27.600,case3-13-113-11,13,A_to_B,13,113,,383,83.701,8,10,234 259 284 309 334 359 384 383,
arrival,27.600,case3-59-159-11,59,A_to_B,59,159,,383,83.189,8,10,234 259 284 309 334 359 384 383,
arrival,27.600,case3-61-161-11,61,A_to_B,61,161,,383,83.669,8,10,234 259 284 309 334 359 384 383,
arrival,27.600,case3-63-163-11,63,A_to_B,63,163,,383,83.407,8,10,234 259 284 309 334 359 384 383,
arrival,27.600,case3-110-10-11,10,B_to_A,110,10,,353,60.827,7,9,79 54 29 4 379 354 353,
arrival,27.600,case3-109-9-11,9,B_to_A,109,9,,234,78.295,8,10,383 358 333 308 283 258 233 234,
arrival,27.600,case3-111-11-11,11,B_to_A,111,11,,234,78.217,8,10,383 358 333 308 283 258 233 234,
arrival,27.600,case3-113-13-11,13,B_to_A,113,13,,234,78.230,8,10,383 358 333 308 283 258 233 234,
generate,27.600,case3-159-59-11,59,B_to_A,159,59,383,234,,,,,
generate,27.600,case3-160-60-11,60,B_to_A,160,60,359,234,,,,,
generate,27.600,case3-161-61-11,61,B_to_A,161,61,383,234,,,,,
generate,27.600,case3-162-62-11,62,B_to_A,162,62,383,353,,,,,
generate,27.600,case3-163-63-11,63,B_to_A,163,63,383,234,,,,,
generate,27.600,case3-164-64-11,64,B_to_A,164,64,359,234,,,,,
generate,27.600,case3-165-65-11,65,B_to_A,165,65,383,234,,,,,
arrival,27.600,case3-160-60-11,60,B_to_A,160,60,,234,64.216,6,8,359 334 309 284 259 234,
arrival,27.600,case3-164-64-11,64,B_to_A,164,64,,234,64.411,6,8,359 334 309 284 259 234,
arrival,27.600,case3-162-62-11,62,B_to_A,162,62,,353,61.273,7,9,383 382 381 380 379 354 353,
arrival,27.600,case3-159-59-11,59,B_to_A,159,59,,234,77.715,8,10,383 358 333 308 283 258 233 234,
arrival,27.600,case3-161-61-11,61,B_to_A,161,61,,234,78.194,8,10,383 358 333 308 283 258 233 234,
arrival,27.600,case3-163-63-11,63,B_to_A,163,63,,234,77.933,8,10,383 358 333 308 283 258 233 234,
arrival,27.600,case3-165-65-11,65,B_to_A,165,65,,234,78.026,8,10,383 358 333 308 283 258 233 234,
arrival,27.600,case3-11-111-11,11,A_to_B,11,111,,383,185.755,22,24,234 233 208 207 182 181 156 155 130 129 104 103 78 79 54 55 30 31 6 7 382 383,
generate,27.750,case3-14-114-11,14,A_to_B,14,114,353,79,,,,,
generate,27.750,case3-15-115-11,15,A_to_B,15,115,234,383,,,,,
generate,27.750,case3-16-116-11,16,A_to_B,16,116,234,359,,,,,
generate,27.750,case3-17-117-11,17,A_to_B,17,117,234,383,,,,,
generate,27.750,case3-18-118-11,18,A_to_B,18,118,353,79,,,,,
generate,27.800,case3-64-164-11,64,A_to_B,64,164,234,359,,,,,
generate,27.800,case3-65-165-11,65,A_to_B,65,165,234,383,,,,,
generate,27.800,case3-66-166-11,66,A_to_B,66,166,353,383,,,,,
generate,27.800,case3-67-167-11,67,A_to_B,67,167,234,383,,,,,
generate,27.800,case3-68-168-11,68,A_to_B,68,168,234,359,,,,,
generate,27.800,case3-69-169-11,69,A_to_B,69,169,234,383,,,,,
generate,27.800,case3-70-170-11,70,A_to_B,70,170,353,383,,,,,
generate,27.800,case3-114-14-11,14,B_to_A,114,14,79,353,,,,,
generate,27.800,case3-115-15-11,15,B_to_A,115,15,383,234,,,,,
generate,27.800,case3-116-16-11,16,B_to_A,116,16,359,234,,,,,
generate,27.800,case3-117-17-11,17,B_to_A,117,17,383,234,,,,,
generate,27.800,case3-118-18-11,18,B_to_A,118,18,79,353,,,,,
generate,27.800,case3-119-19-11,19,B_to_A,119,19,383,234,,,,,
generate,27.800,case3-120-20-11,20,B_to_A,120,20,359,234,,,,,
generate,27.800,case3-166-66-11,66,B_to_A,166,66,383,353,,,,,
generate,27.800,case3-167-67-11,67,B_to_A,167,67,383,234,,,,,
generate,27.800,case3-168-68-11,68,B_to_A,168,68,359,234,,,,,
generate,27.800,case3-169-69-11,69,B_to_A,169,69,383,234,,,,,
generate,27.800,case3-170-70-11,70,B_to_A,170,70,383,353,,,,,
arrival,27.800,case3-16-116-11,16,A_to_B,16,116,,359,64.323,6,8,234 259 284 309 334 359,
arrival,27.800,case3-64-164-11,64,A_to_B,64,164,,359,64.423,6,8,234 259 284 309 334 359,
arrival,27.800,case3-68-168-11,68,A_to_B,68,168,,359,64.222,6,8,234 259 284 309 334 359,
arrival,27.800,case3-66-166-11,66,A_to_B,66,166,,383,61.677,7,9,353 354 355 356 357 382 383,
arrival,27.800,case3-70-170-11,70,A_to_B,70,170,,383,61.586,7,9,353 354 355 356 357 382 383,
arrival,27.800,case3-17-117-11,17,A_to_B,17,117,,383,83.569,8,10,234 259 284 309 334 359 384 383,
arrival,27.800,case3-65-165-11,65,A_to_B,65,165,,383,83.502,8,10,234 259 284 309 334 359 384 383,
arrival,27.800,case3-67-167-11,67,A_to_B,67,167,,383,83.396,8,10,234 259 284 309 334 359 384 383,
arrival,27.800,case3-69-169-11,69,A_to_B,69,169,,383,83.587,8,10,234 259 284 309 334 359 384 383,
arrival,27.800,case3-18-118-11,18,A_to_B,18,118,,79,66.031,7,9,353 378 3 28 53 78 79,
arrival,27.800,case3-116-16-11,16,B_to_A,116,16,,234,64.326,6,8,359 334 309 284 259 234,
arrival,27.800,case3-120-20-11,20,B_to_A,120,20,,234,64.429,6,8,359 334 309 284 259 234,
arrival,27.800,case3-114-14-11,14,B_to_A,114,14,,353,60.445,7,9,79 54 29 4 379 354 353,
arrival,27.800,case3-118-18-11,18,B_to_A,118,18,,353,60.752,7,9,79 54 29 4 379 354 353,
arrival,27.800,case3-115-15-11,15,B_to_A,115,15,,234,77.873,8,10,383 358 333 308 283 258 233 234,
arrival,27.800,case3-117-17-11,17,B_to_A,117,17,,234,78.109,8,10,383 358 333 308 283 258 233 234,
arrival,27.800,case3-119-19-11,19,B_to_A,119,19,,234,78.136,8,10,383 358 333 308 283 258 233 234,
arrival,27.800,case3-168-68-11,68,B_to_A,168,68,,234,64.221,6,8,359 334 309 284 259 234,
arrival,27.800,case3-166-66-11,66,B_to_A,166,66,,353,61.277,7,9,383 382 381 380 379 354 353,
arrival,27.800,case3-170-70-11,70,B_to_A,170,70,,353,61.187,7,9,383 382 381 380 379 354 353,
arrival,27.850,case3-167-67-11,67,B_to_A,167,67,,234,77.932,8,10,383 358 333 308 283 258 233 234,
arrival,27.850,case3-169-69-11,69,B_to_A,169,69,,234,78.123,8,10,383 358 333 308 283 258 233 234,
arrival,27.850,case3-14-114-11,14,A_to_B,14,114,,79,125.212,15,17,353 354 355 356 357 382 383 8 7 32 31 56 55 80 79,
arrival,27.900,case3-15-115-11,15,A_to_B,15,115,,383,185.404,22,24,234 233 208 207 182 181 156 155 130 129 104 103 78 79 54 55 30 31 6 7 382 383,
generate,28.000,case3-19-119-11,19,A_to_B,19,119,234,383,,,,,
generate,28.000,case3-20-120-11,20,A_to_B,20,120,234,359,,,,,
generate,28.000,case3-21-121-11,21,A_to_B,21,121,234,383,,,,,
generate,28.000,case3-22-122-11,22,A_to_B,22,122,353,383,,,,,
generate,28.000,case3-23-123-11,23,A_to_B,23,123,234,383,,,,,
generate,28.000,case3-24-124-11,24,A_to_B,24,124,234,359,,,,,
generate,28.000,case3-25-125-11,25,A_to_B,25,125,234,383,,,,,
generate,28.000,case3-71-171-11,71,A_to_B,71,171,234,383,,,,,
generate,28.000,case3-72-172-11,72,A_to_B,72,172,234,359,,,,,
generate,28.000,case3-73-173-11,73,A_to_B,73,173,234,383,,,,,
generate,28.000,case3-74-174-11,74,A_to_B,74,174,353,383,,,,,
generate,28.000,case3-75-175-11,75,A_to_B,75,175,234,383,,,,,
generate,28.000,case3-121-21-11,21,B_to_A,121,21,383,234,,,,,
generate,28.000,case3-122-22-11,22,B_to_A,122,22,383,353,,,,,
generate,28.000,case3-123-23-11,23,B_to_A,123,23,383,234,,,,,
generate,28.000,case3-124-24-11,24,B_to_A,124,24,359,234,,,,,
generate,28.000,case3-125-25-11,25,B_to_A,125,25,383,234,,,,,
arrival,28.000,case3-20-120-11,20,A_to_B,20,120,,359,64.429,6,8,234 259 284 309 334 359,
arrival,28.000,case3-24-124-11,24,A_to_B,24,124,,359,64.322,6,8,234 259 284 309 334 359,
arrival,28.000,case3-72-172-11,72,A_to_B,72,172,,359,64.396,6,8,234 259 284 309 334 359,
arrival,28.000,case3-22-122-11,22,A_to_B,22,122,,383,61.584,7,9,353 354 355 356 357 382 383,
arrival,28.000,case3-74-174-11,74,A_to_B,74,174,,383,61.856,7,9,353 354 355 356 357 382 383,
arrival,28.000,case3-19-119-11,19,A_to_B,19,119,,383,83.594,8,10,234 259 284 309 334 359 384 383,
arrival,28.000,case3-21-121-11,21,A_to_B,21,121,,383,83.780,8,10,234 259 284 309 334 359 384 383,
arrival,28.000,case3-23-123-11,23,A_to_B,23,123,,383,83.431,8,10,234 259 284 309 334 359 384 383,
arrival,28.000,case3-25-125-11,25,A_to_B,25,125,,383,83.834,8,10,234 259 284 309 334 359 384 383,
arrival,28.000,case3-71-171-11,71,A_to_B,71,171,,383,83.559,8,10,234 259 284 309 334 359 384 383,
arrival,28.000,case3-73-173-11,73,A_to_B,73,173,,383,83.430,8,10,234 259 284 309 334 359 384 383,
arrival,28.000,case3-75-175-11,75,A_to_B,75,175,,383,83.480,8,10,234 259 284 309 334 359 384 383,
arrival,28.000,case3-124-24-11,24,B_to_A,124,24,,234,64.323,6,8,359 334 309 284 259 234,
arrival,28.000,case3-122-22-11,22,B_to_A,122,22,,353,61.186,7,9,383 382 381 380 379 354 353,
generate,28.000,case3-171-71-11,71,B_to_A,171,71,383,234,,,,,
generate,28.000,case3-172-72-11,72,B_to_A,172,72,359,234,,,,,
generate,28.000,case3-173-73-11,73,B_to_A,173,73,383,234,,,,,
generate,28.000,case3-174-74-11,74,B_to_A,174,74,383,353,,,,,
generate,28.000,case3-175-75-11,75,B_to_A,175,75,383,234,,,,,
arrival,28.000,case3-121-21-11,21,B_to_A,121,21,,234,78.319,8,10,383 358 333 308 283 258 233 234,
arrival,28.000,case3-123-23-11,23,B_to_A,123,23,,234,77.970,8,10,383 358 333 308 283 258 233 234,
arrival,28.000,case3-125-25-11,25,B_to_A,125,25,,234,78.372,8,10,383 358 333 308 283 258 233 234,
arrival,28.050,case3-172-72-11,72,B_to_A,172,72,,234,64.395,6,8,359 334 309 284 259 234,
arrival,28.050,case3-174-74-11,74,B_to_A,174,74,,353,61.456,7,9,383 382 381 380 379 354 353,
arrival,28.050,case3-171-71-11,71,B_to_A,171,71,,234,78.094,8,10,383 358 333 308 283 258 233 234,
arrival,28.050,case3-173-73-11,73,B_to_A,173,73,,234,77.964,8,10,383 358 333 308 283 258 233 234,
arrival,28.050,case3-175-75-11,75,B_to_A,175,75,,234,78.014,8,10,383 358 333 308 283 258 233 234,
generate,28.200,case3-26-126-11,26,A_to_B,26,126,353,383,,,,,
generate,28.200,case3-27-127-11,27,A_to_B,27,127,234,383,,,,,
generate,28.200,case3-28-128-11,28,A_to_B,28,128,234,359,,,,,
generate,28.200,case3-29-129-11,29,A_to_B,29,129,234,383,,,,,
generate,28.200,case3-30-130-11,30,A_to_B,30,130,353,79,,,,,
generate,28.200,case3-76-176-11,76,A_to_B,76,176,234,359,,,,,
generate,28.200,case3-77-177-11,77,A_to_B,77,177,234,383,,,,,
generate,28.200,case3-78-178-11,78,A_to_B,78,178,353,79,,,,,
generate,28.200,case3-79-179-11,79,A_to_B,79,179,234,383,,,,,
generate,28.200,case3-80-180-11,80,A_to_B,80,180,234,359,,,,,
generate,28.200,case3-126-26-11,26,B_to_A,126,26,383,353,,,,,
generate,28.200,case3-127-27-11,27,B_to_A,127,27,383,234,,,,,
generate,28.200,case3-128-28-11,28,B_to_A,128,28,359,234,,,,,
generate,28.200,case3-129-29-11,29,B_to_A,129,29,383,234,,,,,
generate,28.200,case3-130-30-11,30,B_to_A,130,30,79,353,,,,,
arrival,28.250,case3-28-128-11,28,A_to_B,28,128,,359,64.290,6,8,234 259 284 309 334 359,
arrival,28.250,case3-26-126-11,26,A_to_B,26,126,,383,61.914,7,9,353 354 355 356 357 382 383,
arrival,28.250,case3-30-130-11,30,A_to_B,30,130,,79,65.777,7,9,353 378 3 28 53 78 79,
generate,28.250,case3-176-76-11,76,B_to_A,176,76,359,234,,,,,
generate,28.250,case3-177-77-11,77,B_to_A,177,77,383,234,,,,,
generate,28.250,case3-178-78-11,78,B_to_A,178,78,79,353,,,,,
generate,28.250,case3-179-79-11,79,B_to_A,179,79,383,234,,,,,
generate,28.250,case3-180-80-11,80,B_to_A,180,80,359,234,,,,,
generate,28.250,case3-181-81-11,81,B_to_A,181,81,383,234,,,,,
arrival,28.250,case3-29-129-11,29,A_to_B,29,129,,383,83.758,8,10,234 259 284 309 334 359 384 383,
arrival,28.250,case3-76-176-11,76,A_to_B,76,176,,359,64.179,6,8,234 259 284 309 334 359,
arrival,28.250,case3-78-178-11,78,A_to_B,78,178,,79,66.024,7,9,353 378 3 28 53 78 79,
arrival,28.250,case3-80-180-11,80,A_to_B,80,180,,359,64.455,6,8,234 259 284 309 334 359,
arrival,28.250,case3-77-177-11,77,A_to_B,77,177,,383,83.905,8,10,234 259 284 309 334 359 384 383,
arrival,28.250,case3-79-179-11,79,A_to_B,79,179,,383,83.650,8,10,234 259 284 309 334 359 384 383,
arrival,28.250,case3-128-28-11,28,B_to_A,128,28,,234,64.283,6,8,359 334 309 284 259 234,
arrival,28.250,case3-126-26-11,26,B_to_A,126,26,,353,61.515,7,9,383 382 381 380 379 354 353,
arrival,28.250,case3-130-30-11,30,B_to_A,130,30,,353,60.496,7,9,79 54 29 4 379 354 353,
arrival,28.250,case3-127-27-11,27,B_to_A,127,27,,234,77.927,8,10,383 358 333 308 283 258 233 234,
arrival,28.250,case3-129-29-11,29,B_to_A,129,29,,234,78.288,8,10,383 358 333 308 283 258 233 234,
arrival,28.250,case3-176-76-11,76,B_to_A,176,76,,234,64.172,6,8,359 334 309 284 259 234,
arrival,28.250,case3-180-80-11,80,B_to_A,180,80,,234,64.449,6,8,359 334 309 284 259 234,
arrival,28.250,case3-178-78-11,78,B_to_A,178,78,,353,60.742,7,9,79 54 29 4 379 354 353,
arrival,28.250,case3-177-77-11,77,B_to_A,177,77,,234,78.434,8,10,383 358 333 308 283 258 233 234,
arrival,28.250,case3-179-79-11,79,B_to_A,179,79,,234,78.179,8,10,383 358 333 308 283 258 233 234,
arrival,28.250,case3-181-81-11,81,B_to_A,181,81,,234,78.360,8,10,383 358 333 308 283 258 233 234,
arrival,28.250,case3-27-127-11,27,A_to_B,27,127,,383,185.452,22,24,234 233 208 207 182 181 156 155 130 129 104 103 78 79 54 55 30 31 6 7 382 383,
generate,28.400,case3-31-131-11,31,A_to_B,31,131,234,383,,,,,
generate,28.400,case3-32-132-11,32,A_to_B,32,132,234,359,,,,,
generate,28.450,case3-33-133-11,33,A_to_B,33,133,234,383,,,,,
generate,28.450,case3-34-134-11,34,A_to_B,34,134,353,79,,,,,
generate,28.450,case3-35-135-11,35,A_to_B,35,135,234,383,,,,,
generate,28.450,case3-36-136-11,36,A_to_B,36,136,234,359,,,,,
generate,28.450,case3-81-181-11,81,A_to_B,81,181,234,383,,,,,
generate,28.450,case3-82-182-11,82,A_to_B,82,182,353,383,,,,,
generate,28.450,case3-83-183-11,83,A_to_B,83,183,234,383,,,,,
generate,28.450,case3-84-184-11,84,A_to_B,84,184,234,359,,,,,
generate,28.450,case3-85-185-11,85,A_to_B,85,185,234,383,,,,,
generate,28.450,case3-86-186-11,86,A_to_B,86,186,353,383,,,,,
generate,28.450,case3-131-31-11,31,B_to_A,131,31,383,234,,,,,
generate,28.450,case3-132-32-11,32,B_to_A,132,32,359,234,,,,,
generate,28.450,case3-133-33-11,33,B_to_A,133,33,383,234,,,,,
generate,28.450,case3-134-34-11,34,B_to_A,134,34,79,353,,,,,
generate,28.450,case3-135-35-11,35,B_to_A,135,35,383,234,,,,,
generate,28.450,case3-136-36-11,36,B_to_A,136,36,359,234,,,,,
generate,28.450,case3-182-82-11,82,B_to_A,182,82,383,353,,,,,
generate,28.450,case3-183-83-11,83,B_to_A,183,83,383,234,,,,,
generate,28.450,case3-184-84-11,84,B_to_A,184,84,359,234,,,,,
generate,28.450,case3-185-85-11,85,B_to_A,185,85,383,234,,,,,
generate,28.450,case3-186-86-11,86,B_to_A,186,86,383,353,,,,,
arrival,28.450,case3-32-132-11,32,A_to_B,32,132,,359,64.354,6,8,234 259 284 309 334 359,
arrival,28.450,case3-36-136-11,36,A_to_B,36,136,,359,64.429,6,8,234 259 284 309 334 359,
arrival,28.450,case3-34-134-11,34,A_to_B,34,134,,79,65.728,7,9,353 378 3 28 53 78 79,
arrival,28.450,case3-84-184-11,84,A_to_B,84,184,,359,64.300,6,8,234 259 284 309 334 359,
arrival,28.450,case3-31-131-11,31,A_to_B,31,131,,383,83.481,8,10,234 259 284 309 334 359 384 383,
arrival,28.450,case3-33-133-11,33,A_to_B,33,133,,383,83.627,8,10,234 259 284 309 334 359 384 383,
arrival,28.450,case3-82-182-11,82,A_to_B,82,182,,383,61.780,7,9,353 354 355 356 357 382 383,
arrival,28.450,case3-86-186-11,86,A_to_B,86,186,,383,61.628,7,9,353 354 355 356 357 382 383,
arrival,28.450,case3-81-181-11,81,A_to_B,81,181,,383,83.833,8,10,234 259 284 309 334 359 384 383,
arrival,28.450,case3-85-185-11,85,A_to_B,85,185,,383,83.917,8,10,234 259 284 309 334 359 384 383,
arrival,28.450,case3-132-32-11,32,B_to_A,132,32,,234,64.356,6,8,359 334 309 284 259 234,
arrival,28.450,case3-136-36-11,36,B_to_A,136,36,,234,64.431,6,8,359 334 309 284 259 234,
arrival,28.450,case3-184-84-11,84,B_to_A,184,84,,234,64.303,6,8,359 334 309 284 259 234,
arrival,28.450,case3-182-82-11,82,B_to_A,182,82,,353,61.379,7,9,383 382 381 380 379 354 353,
arrival,28.450,case3-186-86-11,86,B_to_A,186,86,,353,61.227,7,9,383 382 381 380 379 354 353,
arrival,28.450,case3-134-34-11,34,B_to_A,134,34,,353,60.449,7,9,79 54 29 4 379 354 353,
arrival,28.450,case3-131-31-11,31,B_to_A,131,31,,234,78.023,8,10,383 358 333 308 283 258 233 234,
arrival,28.450,case3-133-33-11,33,B_to_A,133,33,,234,78.167,8,10,383 358 333 308 283 258 233 234,
arrival,28.450,case3-135-35-11,35,B_to_A,135,35,,234,77.937,8,10,383 358 333 308 283 258 233 234,
arrival,28.450,case3-183-83-11,83,B_to_A,183,83,,234,78.170,8,10,383 358 333 308 283 258 233 234,
arrival,28.450,case3-185-85-11,85,B_to_A,185,85,,234,78.461,8,10,383 358 333 308 283 258 233 234,
arrival,28.500,case3-35-135-11,35,A_to_B,35,135,,383,185.450,22,24,234 233 208 207 182 181 156 155 130 129 104 103 78 79 54 55 30 31 6 7 382 383,
arrival,28.500,case3-83-183-11,83,A_to_B,83,183,,383,185.683,22,24,234 233 208 207 182 181 156 155 130 129 104 103 78 79 54 55 30 31 6 7 382 383,
generate,28.650,case3-37-137-11,37,A_to_B,37,137,234,383,,,,,
generate,28.650,case3-38-138-11,38,A_to_B,38,138,353,79,,,,,
generate,28.650,case3-39-139-11,39,A_to_B,39,139,234,383,,,,,
generate,28.650,case3-40-140-11,40,A_to_B,40,140,234,359,,,,,
generate,28.650,case3-41-141-11,41,A_to_B,41,141,234,383,,,,,
generate,28.650,case3-87-187-11,87,A_to_B,87,187,234,383,,,,,
generate,28.650,case3-88-188-11,88,A_to_B,88,188,234,359,,,,,
generate,28.650,case3-89-189-11,89,A_to_B,89,189,234,383,,,,,
generate,28.650,case3-90-190-11,90,A_to_B,90,190,353,79,,,,,
generate,28.650,case3-91-191-11,91,A_to_B,91,191,234,383,,,,,
generate,28.650,case3-137-37-11,37,B_to_A,137,37,383,234,,,,,
generate,28.650,case3-138-38-11,38,B_to_A,138,38,79,353,,,,,
generate,28.650,case3-139-39-11,39,B_to_A,139,39,383,234,,,,,
generate,28.650,case3-140-40-11,40,B_to_A,140,40,359,234,,,,,
generate,28.650,case3-141-41-11,41,B_to_A,141,41,383,234,,,,,
generate,28.650,case3-187-87-11,87,B_to_A,187,87,383,234,,,,,
generate,28.650,case3-188-88-11,88,B_to_A,188,88,359,234,,,,,
generate,28.650,case3-189-89-11,89,B_to_A,189,89,383,234,,,,,
generate,28.650,case3-190-90-11,90,B_to_A,190,90,79,353,,,,,
generate,28.650,case3-191-91-11,91,B_to_A,191,91,383,234,,,,,
arrival,28.650,case3-40-140-11,40,A_to_B,40,140,,359,64.511,6,8,234 259 284 309 334 359,
arrival,28.650,case3-88-188-11,88,A_to_B,88,188,,359,64.370,6,8,234 259 284 309 334 359,
arrival,28.650,case3-38-138-11,38,A_to_B,38,138,,79,65.855,7,9,353 378 3 28 53 78 79,
arrival,28.650,case3-90-190-11,90,A_to_B,90,190,,79,66.058,7,9,353 378 3 28 53 78 79,
arrival,28.650,case3-37-137-11,37,A_to_B,37,137,,383,83.736,8,10,234 259 284 309 334 359 384 383,
arrival,28.700,case3-39-139-11,39,A_to_B,39,139,,383,83.433,8,10,234 259 284 309 334 359 384 383,
arrival,28.700,case3-41-141-11,41,A_to_B,41,141,,383,83.788,8,10,234 259 284 309 334 359 384 383,
arrival,28.700,case3-89-189-11,89,A_to_B,89,189,,383,83.745,8,10,234 259 284 309 334 359 384 383,
arrival,28.700,case3-91-191-11,91,A_to_B,91,191,,383,83.535,8,10,234 259 284 309 334 359 384 383,
arrival,28.700,case3-140-40-11,40,B_to_A,140,40,,234,64.513,6,8,359 334 309 284 259 234,
arrival,28.700,case3-188-88-11,88,B_to_A,188,88,,234,64.371,6,8,359 334 309 284 259 234,
arrival,28.700,case3-138-38-11,38,B_to_A,138,38,,353,60.573,7,9,79 54 29 4 379 354 353,
arrival,28.700,case3-190-90-11,90,B_to_A,190,90,,353,60.776,7,9,79 54 29 4 379 354 353,
arrival,28.700,case3-137-37-11,37,B_to_A,137,37,,234,78.278,8,10,383 358 333 308 283 258 233 234,
arrival,28.700,case3-139-39-11,39,B_to_A,139,39,,234,77.975,8,10,383 358 333 308 283 258 233 234,
arrival,28.700,case3-141-41-11,41,B_to_A,141,41,,234,78.329,8,10,383 358 333 308 283 258 233 234,
arrival,28.700,case3-187-87-11,87,B_to_A,187,87,,234,77.948,8,10,383 358 333 308 283 258 233 234,
arrival,28.700,case3-189-89-11,89,B_to_A,189,89,,234,78.286,8,10,383 358 333 308 283 258 233 234,
arrival,28.700,case3-191-91-11,91,B_to_A,191,91,,234,78.076,8,10,383 358 333 308 283 258 233 234,
arrival,28.700,case3-87-187-11,87,A_to_B,87,187,,383,185.461,22,24,234 233 208 207 182 181 156 155 130 129 104 103 78 79 54 55 30 31 6 7 382 383,
generate,28.850,case3-42-142-11,42,A_to_B,42,142,353,79,,,,,
generate,28.850,case3-43-143-11,43,A_to_B,43,143,234,383,,,,,
generate,28.850,case3-44-144-11,44,A_to_B,44,144,234,359,,,,,
generate,28.850,case3-45-145-11,45,A_to_B,45,145,234,383,,,,,
generate,28.850,case3-46-146-11,46,A_to_B,46,146,353,383,,,,,
generate,28.850,case3-92-192-11,92,A_to_B,92,192,234,359,,,,,
generate,28.850,case3-93-193-11,93,A_to_B,93,193,234,383,,,,,
generate,28.850,case3-94-194-11,94,A_to_B,94,194,353,383,,,,,
generate,28.850,case3-95-195-11,95,A_to_B,95,195,234,383,,,,,
generate,28.850,case3-96-196-11,96,A_to_B,96,196,234,359,,,,,
generate,28.850,case3-142-42-11,42,B_to_A,142,42,79,353,,,,,
generate,28.900,case3-143-43-11,43,B_to_A,143,43,383,234,,,,,
generate,28.900,case3-144-44-11,44,B_to_A,144,44,359,234,,,,,
generate,28.900,case3-145-45-11,45,B_to_A,145,45,383,234,,,,,
generate,28.900,case3-146-46-11,46,B_to_A,146,46,383,353,,,,,
generate,28.900,case3-147-47-11,47,B_to_A,147,47,383,234,,,,,
generate,28.900,case3-192-92-11,92,B_to_A,192,92,359,234,,,,,
generate,28.900,case3-193-93-11,93,B_to_A,193,93,383,234,,,,,
generate,28.900,case3-194-94-11,94,B_to_A,194,94,383,353,,,,,
generate,28.900,case3-195-95-11,95,B_to_A,195,95,383,234,,,,,
generate,28.900,case3-196-96-11,96,B_to_A,196,96,359,234,,,,,
generate,28.900,case3-197-97-11,97,B_to_A,197,97,383,234,,,,,
arrival,28.900,case3-44-144-11,44,A_to_B,44,144,,359,64.345,6,8,234 259 284 309 334 359,
arrival,28.900,case3-92-192-11,92,A_to_B,92,192,,359,64.320,6,8,234 259 284 309 334 359,
arrival,28.900,case3-96-196-11,96,A_to_B,96,196,,359,64.576,6,8,234 259 284 309 334 359,
arrival,28.950,case3-144-44-11,44,B_to_A,144,44,,234,64.337,6,8,359 334 309 284 259 234,
arrival,28.950,case3-46-146-11,46,A_to_B,46,146,,383,61.625,7,9,353 354 355 356 357 382 383,
arrival,28.950,case3-94-194-11,94,A_to_B,94,194,,383,61.774,7,9,353 354 355 356 357 382 383,
