event_type,simulation_time,message_id,pair_id,direction,source_user_id,target_user_id,source_access_satellite_id,target_access_satellite_id,delay_ms,hop_count,path_length,path_satellite_ids,note
arrival,46.150,case3-124-24-20,24,B_to_A,124,24,,234,64.884,6,8,359 334 309 284 259 234,
arrival,46.150,case3-176-76-20,76,B_to_A,176,76,,234,64.865,6,8,359 334 309 284 259 234,
arrival,46.150,case3-126-26-20,26,B_to_A,126,26,,353,60.780,7,9,79 54 29 4 379 354 353,
arrival,46.150,case3-174-74-20,74,B_to_A,174,74,,353,60.844,7,9,79 54 29 4 379 354 353,
arrival,46.150,case3-123-23-20,23,B_to_A,123,23,,234,78.365,8,10,383 358 333 308 283 258 233 234,
arrival,46.150,case3-125-25-20,25,B_to_A,125,25,,234,78.798,8,10,383 358 333 308 283 258 233 234,
arrival,46.150,case3-127-27-20,27,B_to_A,127,27,,234,78.192,8,10,383 358 333 308 283 258 233 234,
arrival,46.150,case3-173-73-20,73,B_to_A,173,73,,234,78.901,8,10,383 358 333 308 283 258 233 234,
arrival,46.150,case3-175-75-20,75,B_to_A,175,75,,234,78.242,8,10,383 358 333 308 283 258 233 234,
arrival,46.150,case3-177-77-20,77,B_to_A,177,77,,234,78.665,8,10,383 358 333 308 283 258 233 234,
generate,46.300,case3-28-128-20,28,A_to_B,28,128,234,359,,,,,
generate,46.350,case3-29-129-20,29,A_to_B,29,129,234,383,,,,,
generate,46.350,case3-30-130-20,30,A_to_B,30,130,353,79,,,,,
generate,46.350,case3-31-131-20,31,A_to_B,31,131,234,383,,,,,
generate,46.350,case3-32-132-20,32,A_to_B,32,132,234,359,,,,,
generate,46.350,case3-33-133-20,33,A_to_B,33,133,234,383,,,,,
generate,46.350,case3-78-178-20,78,A_to_B,78,178,353,79,,,,,
generate,46.350,case3-79-179-20,79,A_to_B,79,179,234,383,,,,,
generate,46.350,case3-80-180-20,80,A_to_B,80,180,234,359,,,,,
generate,46.350,case3-81-181-20,81,A_to_B,81,181,234,383,,,,,
generate,46.350,case3-82-182-20,82,A_to_B,82,182,353,79,,,,,
generate,46.350,case3-83-183-20,83,A_to_B,83,183,234,383,,,,,
generate,46.350,case3-128-28-20,28,B_to_A,128,28,359,234,,,,,
generate,46.350,case3-129-29-20,29,B_to_A,129,29,383,234,,,,,
generate,46.350,case3-130-30-20,30,B_to_A,130,30,79,353,,,,,
generate,46.350,case3-131-31-20,31,B_to_A,131,31,383,234,,,,,
generate,46.350,case3-132-32-20,32,B_to_A,132,32,359,234,,,,,
generate,46.350,case3-133-33-20,33,B_to_A,133,33,383,234,,,,,
generate,46.350,case3-178-78-20,78,B_to_A,178,78,79,353,,,,,
generate,46.350,case3-179-79-20,79,B_to_A,179,79,383,234,,,,,
generate,46.350,case3-180-80-20,80,B_to_A,180,80,359,234,,,,,
generate,46.350,case3-181-81-20,81,B_to_A,181,81,383,234,,,,,
generate,46.350,case3-182-82-20,82,B_to_A,182,82,79,353,,,,,
generate,46.350,case3-183-83-20,83,B_to_A,183,83,383,234,,,,,
arrival,46.350,case3-28-128-20,28,A_to_B,28,128,,359,64.977,6,8,234 259 284 309 334 359,
arrival,46.350,case3-32-132-20,32,A_to_B,32,132,,359,64.786,6,8,234 259 284 309 334 359,
arrival,46.350,case3-80-180-20,80,A_to_B,80,180,,359,64.957,6,8,234 259 284 309 334 359,
arrival,46.350,case3-128-28-20,28,B_to_A,128,28,,234,64.976,6,8,359 334 309 284 259 234,
arrival,46.350,case3-132-32-20,32,B_to_A,132,32,,234,64.784,6,8,359 334 309 284 259 234,
arrival,46.350,case3-180-80-20,80,B_to_A,180,80,,234,64.953,6,8,359 334 309 284 259 234,
arrival,46.350,case3-30-130-20,30,A_to_B,30,130,,79,65.806,7,9,353 378 3 28 53 78 79,
arrival,46.350,case3-78-178-20,78,A_to_B,78,178,,79,65.913,7,9,353 378 3 28 53 78 79,
arrival,46.350,case3-82-182-20,82,A_to_B,82,182,,79,66.056,7,9,353 378 3 28 53 78 79,
arrival,46.350,case3-29-129-20,29,A_to_B,29,129,,383,84.363,8,10,234 259 284 309 334 359 384 383,
arrival,46.350,case3-31-131-20,31,A_to_B,31,131,,383,83.870,8,10,234 259 284 309 334 359 384 383,
arrival,46.350,case3-33-133-20,33,A_to_B,33,133,,383,84.045,8,10,234 259 284 309 334 359 384 383,
arrival,46.350,case3-79-179-20,79,A_to_B,79,179,,383,83.982,8,10,234 259 284 309 334 359 384 383,
arrival,46.350,case3-81-181-20,81,A_to_B,81,181,,383,84.175,8,10,234 259 284 309 334 359 384 383,
arrival,46.350,case3-83-183-20,83,A_to_B,83,183,,383,83.867,8,10,234 259 284 309 334 359 384 383,
arrival,46.350,case3-130-30-20,30,B_to_A,130,30,,353,60.536,7,9,79 54 29 4 379 354 353,
arrival,46.350,case3-178-78-20,78,B_to_A,178,78,,353,60.642,7,9,79 54 29 4 379 354 353,
arrival,46.350,case3-182-82-20,82,B_to_A,182,82,,353,60.785,7,9,79 54 29 4 379 354 353,
arrival,46.350,case3-129-29-20,29,B_to_A,129,29,,234,78.942,8,10,383 358 333 308 283 258 233 234,
arrival,46.350,case3-131-31-20,31,B_to_A,131,31,,234,78.449,8,10,383 358 333 308 283 258 233 234,
arrival,46.350,case3-133-33-20,33,B_to_A,133,33,,234,78.623,8,10,383 358 333 308 283 258 233 234,
arrival,46.350,case3-179-79-20,79,B_to_A,179,79,,234,78.560,8,10,383 358 333 308 283 258 233 234,
arrival,46.350,case3-181-81-20,81,B_to_A,181,81,,234,78.752,8,10,383 358 333 308 283 258 233 234,
arrival,46.350,case3-183-83-20,83,B_to_A,183,83,,234,78.445,8,10,383 358 333 308 283 258 233 234,
generate,46.550,case3-34-134-20,34,A_to_B,34,134,353,383,,,,,
generate,46.550,case3-35-135-20,35,A_to_B,35,135,234,383,,,,,
generate,46.550,case3-36-136-20,36,A_to_B,36,136,234,359,,,,,
generate,46.550,case3-37-137-20,37,A_to_B,37,137,234,383,,,,,
generate,46.550,case3-38-138-20,38,A_to_B,38,138,353,79,,,,,
generate,46.550,case3-84-184-20,84,A_to_B,84,184,234,359,,,,,
generate,46.550,case3-85-185-20,85,A_to_B,85,185,234,383,,,,,
generate,46.550,case3-86-186-20,86,A_to_B,86,186,353,79,,,,,
generate,46.550,case3-87-187-20,87,A_to_B,87,187,234,383,,,,,
generate,46.550,case3-88-188-20,88,A_to_B,88,188,234,359,,,,,
generate,46.550,case3-134-34-20,34,B_to_A,134,34,383,353,,,,,
generate,46.550,case3-135-35-20,35,B_to_A,135,35,383,234,,,,,
generate,46.550,case3-136-36-20,36,B_to_A,136,36,359,234,,,,,
generate,46.550,case3-137-37-20,37,B_to_A,137,37,383,234,,,,,
generate,46.550,case3-138-38-20,38,B_to_A,138,38,79,353,,,,,
generate,46.550,case3-184-84-20,84,B_to_A,184,84,359,234,,,,,
generate,46.550,case3-185-85-20,85,B_to_A,185,85,383,234,,,,,
generate,46.550,case3-186-86-20,86,B_to_A,186,86,79,353,,,,,
generate,46.550,case3-187-87-20,87,B_to_A,187,87,383,234,,,,,
generate,46.550,case3-188-88-20,88,B_to_A,188,88,359,234,,,,,
arrival,46.550,case3-36-136-20,36,A_to_B,36,136,,359,64.858,6,8,234 259 284 309 334 359,
arrival,46.550,case3-84-184-20,84,A_to_B,84,184,,359,64.838,6,8,234 259 284 309 334 359,
arrival,46.550,case3-88-188-20,88,A_to_B,88,188,,359,64.955,6,8,234 259 284 309 334 359,
arrival,46.550,case3-34-134-20,34,A_to_B,34,134,,383,61.979,7,9,353 354 355 356 357 382 383,
arrival,46.550,case3-35-135-20,35,A_to_B,35,135,,383,83.982,8,10,234 259 284 309 334 359 384 383,
arrival,46.550,case3-37-137-20,37,A_to_B,37,137,,383,84.196,8,10,234 259 284 309 334 359 384 383,
arrival,46.550,case3-85-185-20,85,A_to_B,85,185,,383,83.991,8,10,234 259 284 309 334 359 384 383,
arrival,46.550,case3-87-187-20,87,A_to_B,87,187,,383,83.874,8,10,234 259 284 309 334 359 384 383,
arrival,46.550,case3-38-138-20,38,A_to_B,38,138,,79,65.831,7,9,353 378 3 28 53 78 79,
arrival,46.550,case3-86-186-20,86,A_to_B,86,186,,79,65.947,7,9,353 378 3 28 53 78 79,
arrival,46.550,case3-136-36-20,36,B_to_A,136,36,,234,64.857,6,8,359 334 309 284 259 234,
arrival,46.550,case3-134-34-20,34,B_to_A,134,34,,353,61.475,7,9,383 382 381 380 379 354 353,
arrival,46.550,case3-138-38-20,38,B_to_A,138,38,,353,60.560,7,9,79 54 29 4 379 354 353,
arrival,46.550,case3-135-35-20,35,B_to_A,135,35,,234,78.562,8,10,383 358 333 308 283 258 233 234,
arrival,46.550,case3-137-37-20,37,B_to_A,137,37,,234,78.775,8,10,383 358 333 308 283 258 233 234,
arrival,46.550,case3-184-84-20,84,B_to_A,184,84,,234,64.837,6,8,359 334 309 284 259 234,
arrival,46.550,case3-188-88-20,88,B_to_A,188,88,,234,64.953,6,8,359 334 309 284 259 234,
arrival,46.550,case3-186-86-20,86,B_to_A,186,86,,353,60.675,7,9,79 54 29 4 379 354 353,
arrival,46.550,case3-185-85-20,85,B_to_A,185,85,,234,78.567,8,10,383 358 333 308 283 258 233 234,
arrival,46.550,case3-187-87-20,87,B_to_A,187,87,,234,78.450,8,10,383 358 333 308 283 258 233 234,
generate,46.750,case3-39-139-20,39,A_to_B,39,139,234,383,,,,,
generate,46.750,case3-40-140-20,40,A_to_B,40,140,234,359,,,,,
generate,46.750,case3-41-141-20,41,A_to_B,41,141,234,383,,,,,
generate,46.750,case3-42-142-20,42,A_to_B,42,142,353,383,,,,,
generate,46.750,case3-43-143-20,43,A_to_B,43,143,234,383,,,,,
generate,46.750,case3-89-189-20,89,A_to_B,89,189,234,383,,,,,
generate,46.750,case3-90-190-20,90,A_to_B,90,190,353,79,,,,,
generate,46.750,case3-91-191-20,91,A_to_B,91,191,234,383,,,,,
generate,46.750,case3-92-192-20,92,A_to_B,92,192,234,359,,,,,
generate,46.800,case3-93-193-20,93,A_to_B,93,193,234,383,,,,,
generate,46.800,case3-94-194-20,94,A_to_B,94,194,353,383,,,,,
generate,46.800,case3-139-39-20,39,B_to_A,139,39,383,234,,,,,
generate,46.800,case3-140-40-20,40,B_to_A,140,40,359,234,,,,,
generate,46.800,case3-141-41-20,41,B_to_A,141,41,383,234,,,,,
generate,46.800,case3-142-42-20,42,B_to_A,142,42,383,353,,,,,
generate,46.800,case3-143-43-20,43,B_to_A,143,43,383,234,,,,,
generate,46.800,case3-144-44-20,44,B_to_A,144,44,359,234,,,,,
generate,46.800,case3-189-89-20,89,B_to_A,189,89,383,234,,,,,
generate,46.800,case3-190-90-20,90,B_to_A,190,90,79,353,,,,,
generate,46.800,case3-191-91-20,91,B_to_A,191,91,383,234,,,,,
generate,46.800,case3-192-92-20,92,B_to_A,192,92,359,234,,,,,
generate,46.800,case3-193-93-20,93,B_to_A,193,93,383,234,,,,,
generate,46.800,case3-194-94-20,94,B_to_A,194,94,383,353,,,,,
arrival,46.800,case3-40-140-20,40,A_to_B,40,140,,359,64.938,6,8,234 259 284 309 334 359,
arrival,46.800,case3-92-192-20,92,A_to_B,92,192,,359,64.900,6,8,234 259 284 309 334 359,
arrival,46.800,case3-140-40-20,40,B_to_A,140,40,,234,64.937,6,8,359 334 309 284 259 234,
arrival,46.800,case3-144-44-20,44,B_to_A,144,44,,234,65.069,6,8,359 334 309 284 259 234,
arrival,46.800,case3-192-92-20,92,B_to_A,192,92,,234,64.897,6,8,359 334 309 284 259 234,
arrival,46.800,case3-42-142-20,42,A_to_B,42,142,,383,61.903,7,9,353 354 355 356 357 382 383,
arrival,46.800,case3-94-194-20,94,A_to_B,94,194,,383,62.068,7,9,353 354 355 356 357 382 383,
arrival,46.800,case3-39-139-20,39,A_to_B,39,139,,383,83.932,8,10,234 259 284 309 334 359 384 383,
arrival,46.800,case3-41-141-20,41,A_to_B,41,141,,383,84.246,8,10,234 259 284 309 334 359 384 383,
arrival,46.800,case3-43-143-20,43,A_to_B,43,143,,383,83.663,8,10,234 259 284 309 334 359 384 383,
arrival,46.800,case3-89-189-20,89,A_to_B,89,189,,383,84.195,8,10,234 259 284 309 334 359 384 383,
arrival,46.800,case3-91-191-20,91,A_to_B,91,191,,383,84.006,8,10,234 259 284 309 334 359 384 383,
arrival,46.800,case3-93-193-20,93,A_to_B,93,193,,383,84.320,8,10,234 259 284 309 334 359 384 383,
arrival,46.800,case3-90-190-20,90,A_to_B,90,190,,79,65.923,7,9,353 378 3 28 53 78 79,
arrival,46.800,case3-142-42-20,42,B_to_A,142,42,,353,61.395,7,9,383 382 381 380 379 354 353,
arrival,46.800,case3-194-94-20,94,B_to_A,194,94,,353,61.560,7,9,383 382 381 380 379 354 353,
arrival,46.800,case3-190-90-20,90,B_to_A,190,90,,353,60.651,7,9,79 54 29 4 379 354 353,
arrival,46.800,case3-139-39-20,39,B_to_A,139,39,,234,78.512,8,10,383 358 333 308 283 258 233 234,
arrival,46.800,case3-141-41-20,41,B_to_A,141,41,,234,78.826,8,10,383 358 333 308 283 258 233 234,
arrival,46.800,case3-143-43-20,43,B_to_A,143,43,,234,78.243,8,10,383 358 333 308 283 258 233 234,
arrival,46.800,case3-189-89-20,89,B_to_A,189,89,,234,78.775,8,10,383 358 333 308 283 258 233 234,
arrival,46.800,case3-191-91-20,91,B_to_A,191,91,,234,78.586,8,10,383 358 333 308 283 258 233 234,
arrival,46.800,case3-193-93-20,93,B_to_A,193,93,,234,78.899,8,10,383 358 333 308 283 258 233 234,
generate,47.000,case3-44-144-20,44,A_to_B,44,144,234,359,,,,,
generate,47.000,case3-45-145-20,45,A_to_B,45,145,234,383,,,,,
generate,47.000,case3-46-146-20,46,A_to_B,46,146,353,79,,,,,
generate,47.000,case3-47-147-20,47,A_to_B,47,147,234,383,,,,,
generate,47.000,case3-48-148-20,48,A_to_B,48,148,234,359,,,,,
generate,47.000,case3-49-149-20,49,A_to_B,49,149,234,383,,,,,
arrival,47.000,case3-44-144-20,44,A_to_B,44,144,,359,65.075,6,8,234 259 284 309 334 359,
arrival,47.000,case3-48-148-20,48,A_to_B,48,148,,359,64.876,6,8,234 259 284 309 334 359,
generate,47.000,case3-95-195-20,95,A_to_B,95,195,234,383,,,,,
generate,47.000,case3-96-196-20,96,A_to_B,96,196,234,359,,,,,
generate,47.000,case3-97-197-20,97,A_to_B,97,197,234,383,,,,,
generate,47.000,case3-98-198-20,98,A_to_B,98,198,353,79,,,,,
generate,47.000,case3-99-199-20,99,A_to_B,99,199,234,383,,,,,
generate,47.000,case3-145-45-20,45,B_to_A,145,45,383,234,,,,,
generate,47.000,case3-146-46-20,46,B_to_A,146,46,79,353,,,,,
generate,47.000,case3-147-47-20,47,B_to_A,147,47,383,234,,,,,
generate,47.000,case3-148-48-20,48,B_to_A,148,48,359,234,,,,,
generate,47.000,case3-149-49-20,49,B_to_A,149,49,383,234,,,,,
arrival,47.000,case3-46-146-20,46,A_to_B,46,146,,79,66.157,7,9,353 378 3 28 53 78 79,
generate,47.000,case3-195-95-20,95,B_to_A,195,95,383,234,,,,,
generate,47.000,case3-196-96-20,96,B_to_A,196,96,359,234,,,,,
generate,47.000,case3-197-97-20,97,B_to_A,197,97,383,234,,,,,
generate,47.000,case3-198-98-20,98,B_to_A,198,98,79,353,,,,,
generate,47.000,case3-199-99-20,99,B_to_A,199,99,383,234,,,,,
arrival,47.000,case3-45-145-20,45,A_to_B,45,145,,383,84.168,8,10,234 259 284 309 334 359 384 383,
arrival,47.000,case3-47-147-20,47,A_to_B,47,147,,383,83.863,8,10,234 259 284 309 334 359 384 383,
arrival,47.000,case3-49-149-20,49,A_to_B,49,149,,383,84.241,8,10,234 259 284 309 334 359 384 383,
arrival,47.000,case3-96-196-20,96,A_to_B,96,196,,359,64.939,6,8,234 259 284 309 334 359,
arrival,47.000,case3-148-48-20,48,B_to_A,148,48,,234,64.873,6,8,359 334 309 284 259 234,
arrival,47.000,case3-95-195-20,95,A_to_B,95,195,,383,83.799,8,10,234 259 284 309 334 359 384 383,
arrival,47.000,case3-97-197-20,97,A_to_B,97,197,,383,84.335,8,10,234 259 284 309 334 359 384 383,
arrival,47.000,case3-99-199-20,99,A_to_B,99,199,,383,83.749,8,10,234 259 284 309 334 359 384 383,
arrival,47.000,case3-98-198-20,98,A_to_B,98,198,,79,66.122,7,9,353 378 3 28 53 78 79,
arrival,47.000,case3-146-46-20,46,B_to_A,146,46,,353,60.887,7,9,79 54 29 4 379 354 353,
arrival,47.000,case3-196-96-20,96,B_to_A,196,96,,234,64.938,6,8,359 334 309 284 259 234,
arrival,47.000,case3-145-45-20,45,B_to_A,145,45,,234,78.749,8,10,383 358 333 308 283 258 233 234,
arrival,47.000,case3-147-47-20,47,B_to_A,147,47,,234,78.444,8,10,383 358 333 308 283 258 233 234,
arrival,47.000,case3-149-49-20,49,B_to_A,149,49,,234,78.822,8,10,383 358 333 308 283 258 233 234,
arrival,47.000,case3-198-98-20,98,B_to_A,198,98,,353,60.851,7,9,79 54 29 4 379 354 353,
arrival,47.000,case3-195-95-20,95,B_to_A,195,95,,234,78.380,8,10,383 358 333 308 283 258 233 234,
arrival,47.000,case3-197-97-20,97,B_to_A,197,97,,234,78.915,8,10,383 358 333 308 283 258 233 234,
arrival,47.000,case3-199-99-20,99,B_to_A,199,99,,234,78.329,8,10,383 358 333 308 283 258 233 234,
generate,47.200,case3-0-100-21,0,A_to_B,0,100,234,359,,,,,
arrival,47.200,case3-0-100-21,0,A_to_B,0,100,,359,64.973,6,8,234 259 284 309 334 359,
generate,47.200,case3-1-101-21,1,A_to_B,1,101,234,383,,,,,
generate,47.200,case3-2-102-21,2,A_to_B,2,102,353,79,,,,,
generate,47.200,case3-3-103-21,3,A_to_B,3,103,234,383,,,,,
generate,47.200,case3-4-104-21,4,A_to_B,4,104,234,359,,,,,
generate,47.200,case3-50-150-21,50,A_to_B,50,150,353,383,,,,,
generate,47.200,case3-51-151-21,51,A_to_B,51,151,234,383,,,,,
generate,47.200,case3-52-152-21,52,A_to_B,52,152,234,359,,,,,
generate,47.200,case3-53-153-21,53,A_to_B,53,153,234,383,,,,,
generate,47.200,case3-54-154-21,54,A_to_B,54,154,353,79,,,,,
generate,47.200,case3-100-0-21,0,B_to_A,100,0,359,234,,,,,
generate,47.200,case3-101-1-21,1,B_to_A,101,1,383,234,,,,,
generate,47.200,case3-102-2-21,2,B_to_A,102,2,79,353,,,,,
generate,47.200,case3-103-3-21,3,B_to_A,103,3,383,234,,,,,
generate,47.200,case3-104-4-21,4,B_to_A,104,4,359,234,,,,,
generate,47.200,case3-150-50-21,50,B_to_A,150,50,383,353,,,,,
generate,47.200,case3-151-51-21,51,B_to_A,151,51,383,234,,,,,
generate,47.200,case3-152-52-21,52,B_to_A,152,52,359,234,,,,,
generate,47.200,case3-153-53-21,53,B_to_A,153,53,383,234,,,,,
generate,47.200,case3-154-54-21,54,B_to_A,154,54,79,353,,,,,
arrival,47.250,case3-4-104-21,4,A_to_B,4,104,,359,65.136,6,8,234 259 284 309 334 359,
arrival,47.250,case3-52-152-21,52,A_to_B,52,152,,359,64.841,6,8,234 259 284 309 334 359,
arrival,47.250,case3-50-150-21,50,A_to_B,50,150,,383,62.183,7,9,353 354 355 356 357 382 383,
arrival,47.250,case3-1-101-21,1,A_to_B,1,101,,383,84.202,8,10,234 259 284 309 334 359 384 383,
arrival,47.250,case3-3-103-21,3,A_to_B,3,103,,383,83.917,8,10,234 259 284 309 334 359 384 383,
arrival,47.250,case3-51-151-21,51,A_to_B,51,151,,383,84.021,8,10,234 259 284 309 334 359 384 383,
arrival,47.250,case3-53-153-21,53,A_to_B,53,153,,383,84.358,8,10,234 259 284 309 334 359 384 383,
arrival,47.250,case3-2-102-21,2,A_to_B,2,102,,79,65.966,7,9,353 378 3 28 53 78 79,
arrival,47.250,case3-54-154-21,54,A_to_B,54,154,,79,65.835,7,9,353 378 3 28 53 78 79,
arrival,47.250,case3-100-0-21,0,B_to_A,100,0,,234,64.975,6,8,359 334 309 284 259 234,
arrival,47.250,case3-104-4-21,4,B_to_A,104,4,,234,65.136,6,8,359 334 309 284 259 234,
arrival,47.250,case3-102-2-21,2,B_to_A,102,2,,353,60.695,7,9,79 54 29 4 379 354 353,
arrival,47.250,case3-152-52-21,52,B_to_A,152,52,,234,64.838,6,8,359 334 309 284 259 234,
arrival,47.250,case3-101-1-21,1,B_to_A,101,1,,234,78.783,8,10,383 358 333 308 283 258 233 234,
arrival,47.250,case3-103-3-21,3,B_to_A,103,3,,234,78.498,8,10,383 358 333 308 283 258 233 234,
arrival,47.250,case3-150-50-21,50,B_to_A,150,50,,353,61.675,7,9,383 382 381 380 379 354 353,
arrival,47.250,case3-154-54-21,54,B_to_A,154,54,,353,60.564,7,9,79 54 29 4 379 354 353,
arrival,47.250,case3-151-51-21,51,B_to_A,151,51,,234,78.600,8,10,383 358 333 308 283 258 233 234,
arrival,47.250,case3-153-53-21,53,B_to_A,153,53,,234,78.936,8,10,383 358 333 308 283 258 233 234,
generate,47.400,case3-5-105-21,5,A_to_B,5,105,234,383,,,,,
generate,47.400,case3-6-106-21,6,A_to_B,6,106,353,79,,,,,
generate,47.400,case3-7-107-21,7,A_to_B,7,107,234,383,,,,,
generate,47.400,case3-8-108-21,8,A_to_B,8,108,234,359,,,,,
generate,47.400,case3-9-109-21,9,A_to_B,9,109,234,383,,,,,
generate,47.400,case3-55-155-21,55,A_to_B,55,155,234,383,,,,,
generate,47.400,case3-56-156-21,56,A_to_B,56,156,234,359,,,,,
generate,47.400,case3-57-157-21,57,A_to_B,57,157,234,383,,,,,
generate,47.400,case3-58-158-21,58,A_to_B,58,158,353,79,,,,,
generate,47.400,case3-59-159-21,59,A_to_B,59,159,234,383,,,,,
generate,47.400,case3-105-5-21,5,B_to_A,105,5,383,234,,,,,
generate,47.400,case3-106-6-21,6,B_to_A,106,6,79,353,,,,,
generate,47.400,case3-107-7-21,7,B_to_A,107,7,383,234,,,,,
generate,47.400,case3-108-8-21,8,B_to_A,108,8,359,234,,,,,
generate,47.400,case3-109-9-21,9,B_to_A,109,9,383,234,,,,,
generate,47.450,case3-155-55-21,55,B_to_A,155,55,383,234,,,,,
generate,47.450,case3-156-56-21,56,B_to_A,156,56,359,234,,,,,
generate,47.450,case3-157-57-21,57,B_to_A,157,57,383,234,,,,,
generate,47.450,case3-158-58-21,58,B_to_A,158,58,79,353,,,,,
generate,47.450,case3-159-59-21,59,B_to_A,159,59,383,234,,,,,
generate,47.450,case3-160-60-21,60,B_to_A,160,60,359,234,,,,,
generate,47.450,case3-161-61-21,61,B_to_A,161,61,383,234,,,,,
arrival,47.450,case3-8-108-21,8,A_to_B,8,108,,359,64.806,6,8,234 259 284 309 334 359,
arrival,47.450,case3-56-156-21,56,A_to_B,56,156,,359,64.643,6,8,234 259 284 309 334 359,
arrival,47.450,case3-6-106-21,6,A_to_B,6,106,,79,65.709,7,9,353 378 3 28 53 78 79,
arrival,47.450,case3-58-158-21,58,A_to_B,58,158,,79,65.884,7,9,353 378 3 28 53 78 79,
arrival,47.450,case3-5-105-21,5,A_to_B,5,105,,383,84.428,8,10,234 259 284 309 334 359 384 383,
arrival,47.450,case3-7-107-21,7,A_to_B,7,107,,383,83.988,8,10,234 259 284 309 334 359 384 383,
arrival,47.450,case3-9-109-21,9,A_to_B,9,109,,383,84.233,8,10,234 259 284 309 334 359 384 383,
arrival,47.450,case3-55-155-21,55,A_to_B,55,155,,383,83.871,8,10,234 259 284 309 334 359 384 383,
arrival,47.450,case3-57-157-21,57,A_to_B,57,157,,383,84.509,8,10,234 259 284 309 334 359 384 383,
arrival,47.450,case3-59-159-21,59,A_to_B,59,159,,383,83.947,8,10,234 259 284 309 334 359 384 383,
arrival,47.450,case3-108-8-21,8,B_to_A,108,8,,234,64.804,6,8,359 334 309 284 259 234,
arrival,47.450,case3-156-56-21,56,B_to_A,156,56,,234,64.640,6,8,359 334 309 284 259 234,
arrival,47.450,case3-160-60-21,60,B_to_A,160,60,,234,65.130,6,8,359 334 309 284 259 234,
arrival,47.450,case3-106-6-21,6,B_to_A,106,6,,353,60.437,7,9,79 54 29 4 379 354 353,
arrival,47.450,case3-158-58-21,58,B_to_A,158,58,,353,60.612,7,9,79 54 29 4 379 354 353,
arrival,47.450,case3-105-5-21,5,B_to_A,105,5,,234,79.010,8,10,383 358 333 308 283 258 233 234,
arrival,47.450,case3-107-7-21,7,B_to_A,107,7,,234,78.571,8,10,383 358 333 308 283 258 233 234,
arrival,47.450,case3-109-9-21,9,B_to_A,109,9,,234,78.814,8,10,383 358 333 308 283 258 233 234,
arrival,47.450,case3-155-55-21,55,B_to_A,155,55,,234,78.453,8,10,383 358 333 308 283 258 233 234,
arrival,47.450,case3-157-57-21,57,B_to_A,157,57,,234,79.090,8,10,383 358 333 308 283 258 233 234,
arrival,47.450,case3-159-59-21,59,B_to_A,159,59,,234,78.528,8,10,383 358 333 308 283 258 233 234,
arrival,47.450,case3-161-61-21,61,B_to_A,161,61,,234,78.778,8,10,383 358 333 308 283 258 233 234,
generate,47.650,case3-10-110-21,10,A_to_B,10,110,353,383,,,,,
generate,47.650,case3-11-111-21,11,A_to_B,11,111,234,383,,,,,
generate,47.650,case3-12-112-21,12,A_to_B,12,112,234,359,,,,,
generate,47.650,case3-13-113-21,13,A_to_B,13,113,234,383,,,,,
generate,47.650,case3-14-114-21,14,A_to_B,14,114,353,79,,,,,
generate,47.650,case3-15-115-21,15,A_to_B,15,115,234,383,,,,,
generate,47.650,case3-16-116-21,16,A_to_B,16,116,234,359,,,,,
generate,47.650,case3-60-160-21,60,A_to_B,60,160,234,359,,,,,
generate,47.650,case3-61-161-21,61,A_to_B,61,161,234,383,,,,,
generate,47.650,case3-62-162-21,62,A_to_B,62,162,353,383,,,,,
generate,47.650,case3-63-163-21,63,A_to_B,63,163,234,383,,,,,
generate,47.650,case3-64-164-21,64,A_to_B,64,164,234,359,,,,,
generate,47.650,case3-65-165-21,65,A_to_B,65,165,234,383,,,,,
generate,47.650,case3-66-166-21,66,A_to_B,66,166,353,383,,,,,
generate,47.650,case3-110-10-21,10,B_to_A,110,10,383,353,,,,,
generate,47.650,case3-111-11-21,11,B_to_A,111,11,383,234,,,,,
generate,47.650,case3-112-12-21,12,B_to_A,112,12,359,234,,,,,
generate,47.650,case3-113-13-21,13,B_to_A,113,13,383,234,,,,,
generate,47.650,case3-114-14-21,14,B_to_A,114,14,79,353,,,,,
generate,47.650,case3-115-15-21,15,B_to_A,115,15,383,234,,,,,
generate,47.650,case3-116-16-21,16,B_to_A,116,16,359,234,,,,,
generate,47.650,case3-162-62-21,62,B_to_A,162,62,383,353,,,,,
generate,47.650,case3-163-63-21,63,B_to_A,163,63,383,234,,,,,
generate,47.650,case3-164-64-21,64,B_to_A,164,64,359,234,,,,,
generate,47.650,case3-165-65-21,65,B_to_A,165,65,383,234,,,,,
generate,47.650,case3-166-66-21,66,B_to_A,166,66,383,353,,,,,
arrival,47.650,case3-12-112-21,12,A_to_B,12,112,,359,64.889,6,8,234 259 284 309 334 359,
arrival,47.650,case3-16-116-21,16,A_to_B,16,116,,359,64.943,6,8,234 259 284 309 334 359,
arrival,47.650,case3-60-160-21,60,A_to_B,60,160,,359,65.139,6,8,234 259 284 309 334 359,
arrival,47.650,case3-64-164-21,64,A_to_B,64,164,,359,64.964,6,8,234 259 284 309 334 359,
arrival,47.650,case3-10-110-21,10,A_to_B,10,110,,383,62.255,7,9,353 354 355 356 357 382 383,
arrival,47.650,case3-62-162-21,62,A_to_B,62,162,,383,62.206,7,9,353 354 355 356 357 382 383,
