Time,Current_Generated_Packets_Number,Current_Arrived_Packets_Number,Current_Lost_Packets_Number,Current_Generated_Packets_Byte,Current_Arrived_Packets_Byte,Current_Lost_Packets_Byte,Current_Latency,Current_Covered_Users_Number,Current_Operational_Satellite_Number,Current_Hop_Count,Current_Load_Deviation,Total_Generated_Packets_Number,Total_Arrived_Packets_Number,Total_Lost_Packets_Number,Total_Generated_Packets_Byte,Total_Arrived_Packets_Byte,Total_Lost_Packets_Byte,Total_Latency,Total_Covered_Users_Number,Total_Operational_Satellite_Number,Total_Hop_Count,Total_Load_Deviation
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.5,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0
5,24.5,19.0,0.0,29400.0,22800.0,0.0,76.83991672870374,200.0,400.0,8.157894736842104,0.0,49.0,38.0,0.0,58800.0,45600.0,0.0,76.83991672870374,200.0,400.0,310.0,0.0
6,75.0,75.0,0.0,90000.0,90000.0,0.0,77.42648059679836,200.0,400.0,8.226666666666667,0.99,150.0,150.0,0.0,180000.0,180000.0,0.0,77.42648059679838,200.0,400.0,1234.0,1.98
7,95.0,100.5,0.0,114000.0,120600.0,0.0,78.09392860852259,200.0,400.0,8.308457711442786,0.99,239.0,239.0,0.0,286800.0,286800.0,0.0,77.89454596654303,200.0,400.0,1980.0,0.0
8,101.5,101.5,0.0,121800.0,121800.0,0.0,78.06562186108677,200.0,400.0,8.295566502463053,0.985,353.0,353.0,0.0,423600.0,423600.0,0.0,77.79403208872623,200.0,400.0,2918.0,1.97
9,105.0,105.0,0.0,126000.0,126000.0,0.0,77.91845973210663,200.0,400.0,8.280952380952382,1.975,449.0,449.0,0.0,538800.0,538800.0,0.0,77.90573057849925,200.0,400.0,3719.0,1.98
